district,state,households_surveyed,women_interviewed,men_interviewed,female_school_attendance,pop_below_15," Sex ratio of the total population (females per 1,000 males)","Sex ratio at birth for children born in the last five years (females per 1,000 males)",Children under age 5 years whose birth was registered with the civil authority (%),Deaths in the last 3 years registered with the civil authority (%),electricity_pct,clean_water_pct,sanitation_pct,clean_fuel_pct,Households using iodized salt (%),health_insurance_pct,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),women_literacy_pct,Women (age 15-49)  with 10 or more years of schooling (%),child_marriage_pct,Births in the 5 years preceding the survey that are third or higher order (%),teen_pregnancy_pct,Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Any modern method6 (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Female sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Male sterilization (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - IUD/PPIUD (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Pill (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Condom (%),Current Use of Family Planning Methods (Currently Married Women Age 15-49  years) - Injectables (%),Total Unmet need for Family Planning (Currently Married Women Age 15-49  years)7 (%),Unmet need for spacing (Currently Married Women Age 15-49  years)7 (%),Health worker ever talked to female non-users about family planning (%),Current users ever told about side effects of current method of family planning8 (%),Mothers who had an antenatal check-up in the first trimester  (for last birth in the 5 years before the survey) (%),antenatal_4visits_pct,Mothers whose last birth was protected against neonatal tetanus (for last birth in the 5 years before the survey)9 (%),Mothers who consumed iron folic acid for 100 days or more when they were pregnant (for last birth in the 5 years before the survey) (%),Mothers who consumed iron folic acid for 180 days or more when they were pregnant (for last birth in the 5 years before the survey} (%),Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (for last birth in the 5 years before the survey) (%),Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),Average out-of-pocket expenditure per delivery in a public health facility (for last birth in the 5 years before the survey) (Rs.),Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/ other health personnel within 2 days of delivery (for last birth in the 5 years before the survey) (%),institutional_births_pct,Institutional births in public facility (in the 5 years before the survey) (%),Home births that were conducted by skilled health personnel  (in the 5 years before the survey)10 (%),Births attended by skilled health personnel (in the 5 years before the survey)10 (%),Births delivered by caesarean section (in the 5 years before the survey) (%),Births in a private health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Births in a public health facility that were delivered by caesarean section (in the 5 years before the survey) (%),Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%),Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%),Children age 12-23 months who have received BCG (%),Children age 12-23 months who have received 3 doses of polio vaccine13 (%),Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%),Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),Children age 9-35 months who received a vitamin A dose in the last 6 months (%),Children age 12-23 months who received most of their vaccinations in a public health facility (%),Children age 12-23 months who received most of their vaccinations in a private health facility (%),Prevalence of diarrhoea in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (Children under age 5 years) (%) ,Children under age 3 years breastfed within one hour of birth15 (%),"Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)","Total children age 6-23 months receiving an adequate diet16, 17  (%)",stunting_pct,wasting_pct,Children under 5 years who are severely wasted (weight-for-height)19 (%),underweight_pct,Children under 5 years who are overweight (weight-for-height)20 (%),Women (age 15-49 years) whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%),Women (age 15-49 years) who are overweight or obese (BMI ≥25.0 kg/m2)21 (%),Women (age 15-49 years) who have high risk waist-to-hip ratio (≥0.85) (%),child_anaemia_pct,women_anaemia_pct,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%),all_women_anaemia_pct,All women age 15-19 years who are anaemic22 (%) ,Women  age 15 years and above with high (141-160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih very high (>160 mg/dl) Blood sugar level23 (%),Women age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level or taking medicine to control blood sugar level23 (%),Men age 15 years and above wih high (141-160 mg/dl) Blood sugar level23 (%),Men (age 15 years and above wih  very high (>160 mg/dl) Blood sugar level23 (%),Men age 15 years and above wih high or very high (>140 mg/dl) Blood sugar level  or taking medicine to control blood sugar level23 (%),Women age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Women age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Women age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Men age 15 years and above wih Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),Men age 15 years and above wih Moderately or severely elevated blood pressure (Systolic ≥160 mm of Hg and/or Diastolic ≥100 mm of Hg) (%),Men age 15 years and above wih Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),Women (age 30-49 years) Ever undergone a screening test for cervical cancer (%),Women (age 30-49 years) Ever undergone a breast examination for breast cancer (%),Women (age 30-49 years) Ever undergone an oral cavity examination for oral cancer (%),women_tobacco_pct,men_tobacco_pct,women_alcohol_pct,men_alcohol_pct
Raigarh ,Chhattisgarh,889,990,154,72.17,24.1,1012.97,811.8,97.21,81.69,99.02,97.53,66.3,29.75,99.62,66.28,4.19,75.96,38.3,11.54,1.78,1.32,69.13,64.05,56.02,45.54,0.0,1.93,2.56,2.79,0.62,10.31,5.16,38.39,89.16,57.67,55.41,95.55,58.04,31.82,100.0,89.55,2136.5,88.92,87.73,72.3,3.3,85.78,18.93,61.28,13.11,90.87,-91.87,100.0,90.87,92.83,95.17,13.54,76.8,92.83,88.34,99.2,0.8,1.88,0.81,37.59,4.78,4.46,39.09,14.92,2.92,28.0,0.63,26.88,14.91,46.63,62.68,62.45,-54.2,62.16,59.5,3.95,3.47,8.07,6.32,5.57,13.37,15.47,8.73,26.13,22.73,8.55,31.93,0.0,0.0,0.0,19.08,43.55,3.77,33.0
Korba ,Chhattisgarh,876,1029,173,71.07,25.4,1034.28,988.88,94.53,72.44,97.93,82.21,73.33,35.49,95.37,60.56,14.34,77.59,37.11,7.24,1.95,1.24,65.16,53.62,46.93,34.45,0.56,1.44,3.53,5.7,0.4,13.41,4.43,12.65,52.36,49.67,49.34,84.17,26.45,15.38,92.85,76.73,1943.06,70.67,75.4,57.42,7.09,78.17,18.14,-63.85,11.6,-68.37,-89.31,-91.01,-72.2,-75.88,-83.87,-48.29,-36.01,-72.74,74.05,-91.57,-1.76,5.3,0.33,26.37,4.49,3.99,34.66,14.7,8.03,27.92,6.28,24.41,16.21,52.39,63.55,66.91,-54.6,66.43,70.48,4.23,4.49,9.61,5.31,3.8,10.19,14.72,7.45,23.92,21.08,10.07,32.74,0.93,0.83,0.47,18.57,42.55,3.71,33.35
Janjgir - Champa ,Chhattisgarh,920,1046,149,67.73,25.32,998.69,794.51,96.01,76.17,99.53,97.24,78.77,24.78,99.41,73.97,7.02,77.02,37.28,10.17,1.54,3.53,78.38,74.77,66.32,47.6,0.36,2.08,2.1,7.79,1.0,6.25,1.93,16.52,70.19,63.08,62.82,90.91,34.22,21.45,97.57,85.94,2596.73,82.6,86.24,64.71,8.4,91.56,22.79,66.61,13.05,85.52,86.76,94.13,90.71,89.48,92.87,50.5,30.91,92.62,86.62,94.72,5.28,6.15,2.06,31.41,4.97,4.83,32.45,24.61,12.02,30.22,6.61,21.5,12.81,52.74,74.05,66.63,60.03,66.28,67.86,4.05,4.09,9.01,5.05,4.98,11.24,15.1,5.12,21.63,18.11,9.1,28.3,0.0,0.0,0.17,14.82,40.36,1.34,31.34
Kabeerdham ,Chhattisgarh,915,1037,151,61.72,27.38,983.31,825.97,98.64,84.14,99.54,97.85,80.26,24.96,95.64,72.09,0.0,67.81,32.59,15.28,1.5,1.52,63.5,75.16,72.18,63.82,0.51,2.77,1.9,1.67,0.25,6.24,2.87,43.65,92.39,67.19,58.89,89.32,59.81,36.94,99.23,92.95,1339.94,94.3,91.72,77.71,3.39,93.44,9.56,-50.4,3.22,95.41,96.88,98.48,96.92,95.41,96.93,21.02,80.43,95.41,86.51,100.0,0.0,0.0,0.0,44.4,7.04,6.83,37.94,12.02,3.07,27.25,5.97,20.57,11.8,59.29,67.45,43.87,-35.55,43.64,45.37,5.58,2.48,8.5,5.85,2.58,9.37,16.45,6.7,23.97,19.44,6.57,26.46,0.23,0.32,0.15,13.71,40.2,2.59,27.55
Rajnandgaon ,Chhattisgarh,919,1030,172,73.35,23.95,1014.34,988.14,99.67,81.38,99.3,98.81,79.16,27.44,99.17,80.82,0.0,82.41,38.85,3.77,0.66,1.44,73.64,73.26,70.47,58.74,1.04,2.52,2.4,1.75,0.0,6.33,2.8,27.59,90.76,79.84,76.07,93.94,52.7,28.14,100.0,90.49,813.26,84.49,95.49,86.25,2.81,96.77,10.81,-59.74,6.14,90.98,90.98,100.0,92.61,95.12,95.12,33.58,69.49,95.12,91.26,100.0,0.0,2.91,0.0,20.07,10.99,10.6,27.6,19.44,6.54,30.97,2.23,25.93,12.78,50.87,80.51,58.55,-43.34,58.27,55.45,4.85,4.65,10.25,3.91,3.43,8.15,18.46,8.05,27.73,20.34,7.27,28.26,0.0,0.0,0.0,19.02,47.29,1.71,35.1
Mahasamund ,Chhattisgarh,916,1073,163,68.59,23.99,1057.22,1076.6,98.54,75.64,98.4,98.83,84.23,30.38,98.88,76.17,6.06,72.62,31.24,9.48,1.06,1.24,61.42,71.43,64.19,50.99,0.94,2.46,2.65,2.59,0.0,5.53,2.6,22.6,82.58,69.42,65.79,92.34,35.06,18.91,98.9,89.09,2076.68,87.21,92.89,72.58,3.96,96.28,10.24,31.73,5.23,82.08,86.27,98.24,86.21,87.35,92.22,30.08,22.86,86.52,88.49,98.25,1.75,5.07,2.35,41.67,16.88,15.72,36.82,13.99,3.63,25.81,3.35,21.3,12.61,63.05,75.83,63.35,-56.48,63.03,63.04,4.07,3.01,7.62,4.37,3.42,8.54,11.74,4.34,17.86,14.29,5.28,21.38,0.5,0.17,0.43,23.72,43.23,3.71,30.26
Dhamtari ,Chhattisgarh,917,1152,151,77.34,23.57,1056.69,1119.63,99.62,87.13,99.9,99.11,89.82,30.89,99.37,86.83,2.72,83.69,40.92,5.84,0.39,0.98,82.88,81.11,78.29,64.88,1.0,1.49,2.02,5.53,0.35,4.53,2.2,37.24,92.09,61.22,70.4,94.16,56.84,38.29,99.5,84.3,1601.1,83.66,94.25,70.35,4.06,96.55,22.91,57.84,12.92,-80.61,-82.25,-100.0,-88.99,-86.03,-95.85,-18.92,-44.91,-89.22,92.84,-100.0,-0.01,1.38,3.11,23.3,7.3,8.89,30.45,17.85,5.98,28.92,2.74,18.4,12.71,50.67,67.31,59.99,-43.34,59.57,59.81,5.84,3.9,10.1,6.8,6.48,14.1,13.04,5.36,20.96,16.91,6.29,24.93,0.25,0.31,0.0,14.14,37.96,2.76,32.92
Uttar Bastar Kanker ,Chhattisgarh,915,1010,156,70.21,21.79,1029.74,1131.21,98.5,89.67,99.44,98.68,80.49,25.92,97.28,84.84,-1.81,78.45,40.26,5.37,0.54,0.77,80.63,74.69,69.55,53.39,3.22,2.46,2.17,0.86,0.6,3.03,0.69,41.44,85.2,78.14,77.9,93.33,56.21,42.9,99.32,87.35,1508.81,88.08,94.07,83.92,1.68,92.79,11.04,39.56,6.97,-89.5,-96.97,-94.57,-92.29,-91.78,-91.78,-42.45,-43.95,-89.5,91.02,-100.0,-0.01,3.15,2.77,28.8,8.35,7.97,24.81,24.5,15.73,36.06,2.56,25.48,6.84,63.78,62.26,66.33,-33.35,65.21,69.22,3.41,3.49,7.42,4.33,3.52,8.79,17.15,9.13,26.98,20.75,8.6,30.18,0.2,0.2,0.2,16.54,39.4,5.17,31.86
Narayanpur ,Chhattisgarh,916,1146,164,54.03,28.84,1077.03,1101.92,91.64,71.68,90.05,90.52,52.79,19.52,98.36,83.09,5.48,53.84,26.49,11.11,1.34,2.54,55.55,57.71,52.79,33.31,5.05,3.02,3.46,4.29,0.2,9.18,3.4,35.43,93.06,60.14,59.1,96.06,40.45,24.16,98.28,76.87,797.48,71.32,74.16,67.23,11.47,82.46,5.77,39.56,5.33,81.67,82.65,100.0,84.46,87.09,87.28,14.66,63.41,83.78,82.68,94.24,0.0,4.57,1.57,33.2,16.32,14.78,43.73,21.54,8.32,39.49,6.26,28.09,5.65,56.78,86.82,72.75,57.21,71.97,71.98,3.93,2.84,7.01,5.39,3.22,8.77,13.39,3.69,18.82,16.09,4.17,21.14,0.0,0.0,0.0,32.66,51.26,24.65,49.69
Bijapur ,Chhattisgarh,915,1087,166,47.44,30.48,1068.72,1045.49,87.1,67.38,86.82,94.34,30.63,18.48,98.63,73.53,1.19,46.29,24.19,18.27,2.34,5.24,47.07,35.68,32.36,15.62,2.3,4.06,3.3,3.1,0.0,15.49,4.76,45.64,90.24,53.07,56.85,92.13,32.54,20.14,96.79,64.94,776.46,58.16,63.62,62.26,11.49,73.8,3.58,39.56,4.9,78.35,79.04,92.65,84.57,83.22,83.84,33.55,63.89,82.96,84.79,98.36,1.64,4.52,2.81,25.4,16.89,16.37,53.83,20.03,7.98,46.13,3.89,43.58,6.02,52.2,77.2,72.94,60.25,72.14,68.74,4.42,3.26,8.25,4.3,4.13,9.2,9.68,3.48,14.98,16.18,4.49,21.56,0.0,0.0,0.0,44.42,61.86,31.99,60.82
Balod ,Chhattisgarh,919,1006,164,76.35,20.71,987.98,1067.87,99.14,83.79,99.68,99.49,83.76,33.29,96.73,79.52,-2.68,84.66,46.25,3.26,0.33,0.0,84.79,83.54,79.86,68.42,0.71,2.34,0.75,3.42,1.06,2.57,1.03,37.47,94.08,72.73,81.46,93.68,46.92,24.21,99.42,90.84,1904.62,89.06,97.35,85.75,2.65,99.15,17.84,-58.07,12.95,-85.21,-92.4,-100.0,-85.21,-91.99,-92.4,-28.93,-56.74,-89.84,90.32,-97.69,-2.31,1.32,1.21,22.41,2.92,2.87,33.56,15.14,8.04,35.95,7.7,18.83,12.16,69.15,68.29,56.57,-48.61,56.38,59.66,4.55,2.93,8.1,4.84,2.62,8.43,15.96,7.95,25.06,18.23,8.53,27.65,0.61,0.0,0.21,11.42,36.14,1.47,26.81
Baloda Bazar ,Chhattisgarh,914,1116,169,66.7,27.2,1070.09,1021.48,96.01,68.92,99.23,94.79,78.85,24.86,97.86,66.05,9.81,75.01,38.71,11.4,2.16,2.68,59.77,71.46,62.77,43.23,0.76,4.7,3.77,3.9,0.16,5.34,2.41,17.55,73.43,59.28,49.47,86.52,21.62,12.56,98.57,72.64,2490.75,69.71,78.14,65.8,10.17,86.17,9.71,-64.74,2.61,77.32,84.68,96.97,80.32,87.64,89.82,32.42,27.36,85.95,77.13,98.61,1.39,4.68,3.0,35.44,12.32,11.5,40.85,19.36,9.41,34.11,7.32,19.44,14.71,62.98,67.77,61.46,-56.15,61.24,60.22,3.09,3.43,7.1,4.94,3.52,9.37,14.19,6.17,22.63,19.3,7.29,27.92,0.32,0.61,0.33,14.89,40.81,1.75,35.03
Balrampur ,Chhattisgarh,897,995,128,62.08,29.17,979.66,887.35,94.64,78.37,97.85,84.44,57.34,13.21,99.53,62.27,1.49,66.81,32.16,24.6,2.56,9.07,60.72,51.95,46.79,32.19,0.0,2.94,1.9,3.17,0.24,16.0,3.42,35.88,83.54,76.39,52.09,89.39,55.03,34.23,88.52,78.59,966.21,72.74,78.89,72.71,10.35,89.24,8.75,39.56,8.23,76.11,86.17,92.41,76.11,86.37,89.22,16.99,60.96,84.91,83.2,98.45,1.55,1.13,0.53,38.27,14.14,13.35,35.14,22.98,7.93,38.84,1.61,28.74,9.94,40.47,50.08,63.24,-65.46,63.35,55.6,4.06,3.65,7.94,5.54,5.14,11.18,15.49,9.21,25.2,20.33,9.95,31.22,0.0,0.0,0.0,21.36,53.17,16.21,44.5
Bastar ,Chhattisgarh,905,1036,143,58.04,26.52,1068.01,1042.33,89.34,55.94,96.8,94.09,60.99,31.56,97.12,69.28,16.1,54.62,25.32,17.29,1.79,5.96,53.06,54.24,47.65,31.43,0.86,2.19,6.1,4.93,0.17,12.08,5.32,36.85,86.74,57.25,55.07,94.81,31.1,18.18,92.36,69.19,3279.25,64.56,63.54,56.07,13.75,72.63,6.56,-46.91,5.45,57.33,61.1,93.86,61.77,85.04,81.35,32.01,24.15,75.98,87.44,97.89,2.11,18.52,5.3,42.03,10.57,10.64,48.09,20.37,9.07,45.22,5.17,34.89,8.73,59.85,80.71,77.13,-78.96,77.2,80.28,4.56,3.03,9.02,4.72,4.79,11.42,13.1,7.19,23.66,16.76,5.68,24.13,0.86,0.22,0.99,36.38,55.8,18.46,41.39
Bemetara ,Chhattisgarh,922,1060,134,65.25,27.0,972.49,987.18,99.36,80.04,99.66,98.82,80.48,18.86,97.75,63.38,1.32,74.14,32.99,15.12,1.16,4.9,63.92,75.58,71.21,62.39,0.12,1.88,1.59,2.79,0.39,5.03,2.39,37.25,88.15,77.42,54.61,89.04,54.56,34.79,99.71,91.52,2514.93,91.94,94.98,84.57,1.99,93.91,13.16,-67.62,7.23,93.43,93.43,100.0,93.43,93.43,95.65,28.27,64.13,93.43,88.98,100.0,0.0,1.29,0.0,27.35,15.49,14.7,38.35,16.37,3.9,27.62,4.07,20.97,14.86,57.41,61.82,46.94,-49.15,47.01,50.26,4.74,2.99,8.36,6.67,4.05,11.67,17.09,7.01,26.86,19.9,6.48,27.57,0.45,0.0,0.0,10.57,40.24,0.68,28.97
Bilaspur ,Chhattisgarh,881,973,173,70.97,24.78,1033.14,1070.45,94.19,63.5,98.61,93.62,80.47,42.19,98.61,60.37,3.03,74.32,37.38,11.19,2.62,5.2,70.69,58.5,50.28,33.7,0.14,3.01,2.54,5.45,0.27,10.39,3.96,19.9,56.02,52.45,46.87,84.64,29.99,9.2,92.91,75.74,2344.38,78.58,79.44,55.79,8.14,85.64,19.03,57.16,9.88,52.5,-69.52,93.99,65.78,77.53,80.13,36.72,38.92,73.32,62.72,89.05,10.95,5.14,0.8,33.55,15.68,15.21,25.73,24.02,10.93,28.0,4.4,27.18,17.07,50.32,78.14,59.29,-41.37,58.5,63.93,4.28,4.81,9.98,6.5,5.26,12.69,14.45,7.25,24.44,19.19,8.06,28.64,0.29,0.32,0.18,11.48,39.95,2.55,33.89
Dantewada ,Chhattisgarh,917,1121,162,51.04,27.89,1098.42,1295.98,95.36,60.7,95.9,95.14,60.48,34.56,98.26,82.2,6.42,50.32,24.2,16.31,2.06,6.65,56.69,58.82,54.44,26.59,4.81,6.81,6.08,6.25,0.21,7.09,3.61,46.82,98.82,65.34,68.2,96.63,27.47,12.63,98.71,84.92,709.8,84.94,90.45,84.1,2.48,88.67,5.11,39.56,3.87,77.6,73.66,95.11,85.83,89.97,83.76,27.77,47.53,89.06,91.79,98.3,0.0,2.39,1.04,34.47,19.6,19.62,45.61,19.35,9.57,45.84,9.82,25.89,6.75,71.55,89.87,76.73,62.99,76.01,75.67,5.77,1.78,8.07,7.35,2.47,10.66,14.77,2.62,19.11,18.49,3.73,23.66,0.87,0.48,0.5,38.08,55.7,21.42,49.81
Durg ,Chhattisgarh,910,1112,184,79.41,22.87,956.54,812.37,98.93,81.89,99.57,98.46,89.47,76.31,97.95,67.01,3.95,84.59,52.69,4.33,1.8,0.64,87.65,80.61,76.41,61.15,0.58,3.75,1.59,6.47,0.38,4.93,3.35,36.45,89.18,71.08,69.85,95.97,46.5,28.73,99.42,94.23,2451.17,92.47,96.71,72.44,1.69,97.99,27.52,64.11,16.51,82.67,87.01,97.21,85.77,90.83,92.22,34.64,56.41,85.35,82.32,90.44,9.56,2.0,0.0,18.52,8.46,8.34,38.87,16.9,10.05,27.74,3.02,12.5,23.87,65.72,57.06,51.97,-41.19,51.66,61.79,6.11,3.7,11.16,6.63,4.4,12.2,14.51,5.14,22.59,18.53,5.36,26.47,0.53,0.38,0.75,7.19,36.63,0.86,31.97
Gariyaband ,Chhattisgarh,922,1044,159,67.37,26.48,1048.17,1011.38,96.34,75.55,98.74,96.82,80.98,17.05,99.22,79.82,7.0,72.08,27.77,9.74,1.24,3.62,58.2,76.2,68.34,48.48,0.42,2.52,3.54,5.6,0.42,3.47,1.4,27.68,88.08,57.99,57.84,90.7,39.85,26.09,98.33,86.34,1569.94,82.34,87.56,80.58,4.65,84.93,10.89,39.56,8.41,83.44,81.11,100.0,85.38,88.88,94.16,45.02,25.76,86.93,81.6,100.0,0.0,1.62,4.81,31.16,8.33,9.36,28.94,21.92,10.59,22.09,13.46,20.01,9.09,58.84,73.91,65.04,-55.31,64.64,63.23,3.95,2.94,7.36,4.99,3.05,8.61,15.47,5.62,22.58,17.56,6.61,25.64,0.19,0.0,0.0,21.04,45.26,1.21,35.06
Kodagaon ,Chhattisgarh,916,1165,148,57.5,25.71,1032.98,1111.08,93.34,57.77,97.75,98.77,79.52,12.36,98.98,80.58,3.62,56.13,24.67,11.75,0.31,3.03,57.77,68.23,60.54,38.88,7.82,1.93,5.07,4.77,0.29,3.73,2.28,28.91,90.95,69.37,64.05,95.38,39.46,17.25,97.56,79.44,2136.95,77.34,78.72,74.34,5.54,83.65,3.59,39.56,2.81,70.13,64.43,96.9,77.15,83.7,86.71,32.06,23.77,81.77,84.73,100.0,0.0,10.85,4.39,35.58,9.63,9.31,37.59,22.83,8.75,42.15,5.48,31.26,6.08,59.07,76.61,79.52,-87.59,79.74,79.69,4.46,2.9,7.61,4.12,4.36,9.21,12.18,6.51,21.23,14.63,5.88,21.58,0.0,0.17,0.32,28.62,48.28,18.25,41.42
Mungeli ,Chhattisgarh,912,963,119,63.55,29.34,1021.73,1017.29,96.96,83.32,99.69,97.95,80.68,22.85,97.2,67.98,0.0,68.55,32.16,20.48,1.87,3.06,68.16,64.01,60.32,51.26,1.18,0.78,1.0,1.85,0.0,11.42,3.96,25.48,89.73,73.25,67.32,94.66,60.3,38.77,94.02,74.44,685.05,66.55,69.81,56.21,14.49,83.16,10.79,-73.42,1.44,79.7,85.71,98.69,83.86,89.01,89.21,26.94,59.04,90.65,87.69,96.58,3.42,1.16,0.0,37.6,3.07,2.96,30.14,17.69,5.01,30.63,2.06,20.91,17.52,52.32,61.95,54.63,-50.28,54.48,53.74,4.76,6.0,11.42,5.4,5.97,11.89,17.49,7.45,26.18,20.26,8.09,29.21,0.2,0.41,0.6,13.74,37.64,1.2,26.13
Raipur ,Chhattisgarh,915,1173,182,77.09,24.19,982.79,999.81,97.49,78.34,99.48,99.73,83.95,60.47,99.38,76.92,3.45,81.31,40.1,8.79,1.62,3.31,71.98,76.76,72.11,58.15,0.52,3.43,1.93,4.95,0.22,6.1,3.08,23.07,85.06,82.42,65.6,94.66,46.13,25.59,100.0,88.38,1790.34,86.7,90.71,63.92,6.55,95.8,24.31,55.58,14.73,74.15,75.41,96.58,86.76,78.02,85.76,31.53,27.68,76.41,88.44,94.52,5.48,3.44,3.8,36.38,8.99,7.93,32.22,21.71,10.25,32.33,5.57,14.43,15.7,62.13,74.63,59.83,-37.14,59.09,63.08,4.0,3.99,9.2,4.49,3.04,9.13,10.97,3.62,17.67,14.97,4.53,20.55,0.21,0.16,0.0,10.86,37.52,1.2,33.3
Sukma ,Chhattisgarh,922,1218,173,45.89,29.6,1078.19,924.9,91.89,53.15,98.25,95.96,35.53,14.38,99.02,78.11,1.49,40.48,15.87,18.88,1.84,2.7,48.31,53.74,51.37,25.56,3.57,6.59,4.17,8.15,0.0,7.61,4.02,45.48,94.51,58.94,73.99,96.31,27.64,19.82,98.42,80.61,472.67,79.85,81.22,80.75,6.41,84.8,3.21,39.56,3.75,73.33,76.82,94.96,80.07,80.07,76.81,10.5,51.63,78.47,80.4,100.0,0.0,4.94,1.83,38.01,21.5,20.88,41.78,21.15,9.86,37.39,6.47,34.51,3.77,68.56,91.4,79.02,65.77,78.42,77.9,4.27,1.32,6.0,4.48,1.53,6.51,10.53,2.65,14.47,15.76,1.82,18.08,0.2,0.2,0.2,44.45,61.69,32.15,54.17
Surajpur ,Chhattisgarh,914,1024,135,64.79,28.54,949.97,915.74,95.59,84.4,98.65,83.35,75.4,23.95,99.33,75.67,1.06,68.25,30.68,34.28,0.99,4.5,62.36,59.84,50.09,41.18,0.18,2.75,1.41,2.61,0.6,14.13,6.1,41.46,80.3,55.32,48.85,89.57,56.33,33.78,92.17,82.97,1184.1,81.22,85.87,72.63,1.87,79.94,9.79,-54.58,3.53,78.73,84.97,92.6,79.7,82.0,83.34,24.87,71.77,82.0,93.84,98.36,1.64,2.45,0.0,23.32,11.92,11.35,27.58,19.26,5.79,32.28,0.44,29.46,14.68,40.99,51.08,60.96,-55.43,60.74,53.05,4.88,4.53,9.93,5.08,5.66,11.48,16.59,7.22,24.97,20.43,9.22,30.9,0.61,0.34,0.3,17.73,50.42,7.44,43.38
Surguja ,Chhattisgarh,872,950,133,66.33,27.47,1035.96,1138.72,97.21,81.61,99.26,96.39,75.76,24.47,99.35,65.14,2.84,73.68,37.73,18.07,3.15,6.41,62.96,55.18,49.12,38.46,0.17,2.16,1.11,2.44,0.32,15.01,5.4,30.82,82.72,70.35,57.71,95.4,54.49,38.23,97.65,83.39,1455.1,79.14,85.34,73.25,4.32,89.42,10.22,-49.0,5.87,84.55,88.95,96.39,87.94,89.54,96.89,27.53,61.33,86.12,86.26,97.17,2.83,2.55,0.28,32.29,10.37,9.94,29.41,17.5,7.63,30.55,1.32,26.84,15.25,51.5,51.35,58.82,-46.4,58.32,54.3,4.29,4.22,8.97,5.03,7.06,12.51,16.68,9.84,28.51,23.55,12.48,37.48,0.0,0.0,0.22,24.03,49.26,12.07,40.63
Diu ,Dadra and Nagar Haveli & Daman and Diu,911,978,101,77.78,21.18,1331.64,982.8,100.0,97.97,99.98,99.69,89.69,85.32,96.4,63.98,4.53,90.77,52.68,2.28,1.09,0.0,89.01,77.8,52.21,32.55,0.0,1.18,1.85,15.87,0.48,7.7,3.52,35.41,-82.59,85.72,90.71,93.13,79.87,51.24,97.01,92.98,1309.86,93.14,95.65,63.85,1.54,97.19,33.51,53.98,25.6,-92.9,-100.0,-100.0,-92.9,-100.0,-100.0,-63.84,-6.96,-100.0,81.48,-100.0,-0.01,1.18,0.53,26.56,-15.41,17.93,33.94,17.35,3.8,28.54,8.23,16.35,30.6,45.31,62.76,50.44,-43.34,50.27,61.97,7.93,7.63,17.3,11.07,6.4,19.41,9.85,3.14,18.07,9.91,4.86,17.71,0.31,0.0,0.25,1.69,34.45,0.4,25.21
